jobnumber particle tstart xstart ystart zstart vxstart vystart vzstart polstart Sxstart Systart Szstart Hstart Estart Bstart Ustart solidstart tend xend yend zend vxend vyend vzend polend Sxend Syend Szend Hend Eend Bend Uend solidend stopID Nspinflip spinflipprob Nhit Nstep trajlength Hmax wL
7 1 0 1.91670224206751 0.0070946313845469 0.240723474131382 -0.172404928253893 -2.02994724343336 -4.50987431577139 -1 -0.118251338187244 -0.00283073451850308 -0.992979661402494 1.52684212129297e-07 1.28006876676454e-07 2.49102289127515e-05 0 4 20 -0.144583990001155 -0.121207757742861 0.0549905939438709 2.87698975036447 2.64469446293931 -3.58614591035964 -1 -0.120947240325076 0.0679504333871361 -0.990330502003974 1.52684143444211e-07 1.47046598464211e-07 1.00097153861699e-06 0 1 -1 0 0 809 1201 104.789373799435 1.52684214152306e-07 328.019849075992
7 2 0 1.9220635260551 0.0233083941168302 0.220410293401211 -3.39828224875687 1.10072866035622 -3.55051185487035 -1 -0.0215336647326908 -0.00596085573442424 -0.999750353579379 1.55184084386296e-07 1.32589339894572e-07 2.64835235056975e-05 0 4 10.0111923594672 1.11882524594701 -0.0201969683593077 0.294053212581301 -0.200061745886211 -2.70509636954171 4.06986581530251 -1 0.978255238381571 -0.0751318628400687 -0.193318101980951 1.55184046895113e-07 1.25037936345144e-07 1.03701502144989e-06 0 1 -2 0 0 751 2162 51.2252246531455 1.55184103515134e-07 802.786506753621
7 3 0 1.92205993515665 -0.00750716310555328 0.198008612463528 3.6983838590497 2.27348106405925 1.21803651833887 -1 0.067838318020062 0.00315440709576434 -0.997691341209336 1.26565814136497e-07 1.06267611632295e-07 2.53894589520965e-05 0 4 20 -0.160932333571095 -0.0187982689536601 0.0337757107774046 4.40916601462953 1.50116107535655 1.36271847487036 -1 -0.0909199215925504 0.223411824805336 -0.970474483670969 1.26565767606691e-07 1.23103160742003e-07 1.00096885952561e-06 0 1 -1 0 0 985 2031 93.1038385120628 1.26565815387093e-07 397.637883220017
7 4 0 1.91843320658598 0.0277822881229596 0.230771187012774 1.20437184901144 -0.141355324676141 3.44041051279602 -1 -0.0655492871959044 -0.02126917170765 -0.997622630699093 9.32126851151774e-08 6.95557517753711e-08 2.65539563988111e-05 0 4 10.1176375352143 1.81176918565803 0.302936166781514 -0.0189080785589564 1.99592234250461 2.64511716408958 -2.68761577661856 -1 0 0 0 9.32126016269589e-08 9.51510474070064e-08 0 0 1 -2 0 0 548 1895 38.0164827630875 9.32126863782873e-08 0
7 5 0 1.92271070884185 -0.0164898636383848 0.227714830055509 1.50171915655574 -0.0278687690253952 4.58564542115033 -1 -0.0519901373935271 -0.0155841101211287 -0.998525994216242 1.45050441419151e-07 1.21706757037269e-07 2.51101817897281e-05 0 4 20 -0.142290953608131 0.159038694498732 0.101889119461117 4.87647801807791 1.03323347504131 -0.9508119187973 -1 0.320925499313395 -0.0153562421367252 -0.946979941083087 1.45050401232539e-07 1.34604845296009e-07 1.00097238187382e-06 0 1 -1 0 0 831 1286 101.414380954151 1.450504437712e-07 288.196449790132
7 6 0 1.91841392645001 0.00905996476230932 0.193357846936934 -0.820094742795545 3.10570454344043 -3.83507853237846 -1 0.0927432362175954 0.00601086087214865 -0.995671914682474 1.50632132901703e-07 1.30810700361199e-07 2.49923007507774e-05 0 4 20 0.2138960047991 0.110682750183368 0.050233974986797 -2.18101619635154 1.9119431093186 4.40684471303955 -1 0.324373625672575 -0.0566110298886734 -0.944233520651571 1.50632134705073e-07 1.45482235675443e-07 1.00096621926253e-06 0 1 -1 0 0 848 911 104.008978505827 1.50632139573689e-07 195.058293378893
7 7 0 1.92301812348195 -0.0157524485852189 0.191063970175981 2.7296508835369 -0.939162859972883 3.89372465353108 -1 0.0960202235162204 0.0152880336163486 -0.995261971896867 1.423908550228e-07 1.22804599385948e-07 2.51568554326291e-05 0 4 20 -0.0389637127990668 -0.182010532768568 0.0332299381547149 2.96971662246489 2.75041422969681 3.19460045994267 -1 0.107590289049695 0.132708636573532 -0.985298303329911 1.4239078880761e-07 1.38984134251425e-07 1.00097536845722e-06 0 1 -1 0 0 1133 2183 99.4728535988518 1.42390869618871e-07 468.044661926898
7 8 0 1.92058279149101 -0.0215173966165725 0.231713934613088 -0.256639644440752 2.41786468703506 -4.32453376050201 -1 -0.069357077949499 -0.0192899825768868 -0.997405380129108 1.5240944797424e-07 1.28655814298888e-07 2.57187105949352e-05 0 4 20 -0.140411969306428 -0.139138702074922 0.054336559888545 1.88688309727191 4.67624923323687 1.63234689820717 -1 0.092616659704385 -0.245798910556148 -0.96488602891167 1.52409420969099e-07 1.46838927199583e-07 1.00097219318982e-06 0 1 -1 0 0 912 1868 103.347775036713 1.52409451715988e-07 429.5622573522
7 9 0 1.92386412865737 0.0189302408329011 0.20364140232106 -4.80299032464102 -1.49381194208724 1.48330407500352 -1 0.0418555854031231 0.013832528414773 -0.999027913087626 1.64621182748439e-07 1.43745514568857e-07 2.54695902697812e-05 0 4 20 0.0675235146146352 -0.218928889213205 0.0587732287592591 1.75905610321441 -1.93102397508166 4.84956754697027 -1 -0.279508694021951 0.0654885728597408 -0.957907164674896 1.64621159567823e-07 1.58595820954072e-07 1.00097479077e-06 0 1 -1 0 0 887 1059 108.67041974844 1.64621183109579e-07 215.007110024338
7 10 0 1.92085481543824 -0.0258017729099857 0.200390327128325 -3.01357265821317 3.50401641995912 0.413427545687462 -1 0.0554843164496358 0.0165174491114672 -0.99832292596282 1.33083905407872e-07 1.12541631123444e-07 2.70524782899947e-05 0 4 20 0.14631043941951 -0.195397051444137 0.0634562458768364 1.00569400473772 1.40944457211318 4.60631578029061 -1 -0.323885013508243 -0.137087462993849 -0.936111918839955 1.33083891216377e-07 1.26578452271776e-07 1.00097266016658e-06 0 1 -1 0 0 786 1203 97.0305155101807 1.3308391428943e-07 261.975359808911
