jobnumber particle t x y z Sx Sy Sz Wx Wy Wz Bx By Bz
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 0.0141005366735893 0.00750622148427479 -0.999872407612364 -68.5759482569798 -36.505437206173 4862.73679330486 -3.74226475877268e-07 -1.9921417732105e-07 2.65364883684563e-05
0 1 1.00006442134447 1.00994307571297 -0.0308630409348161 0.232222260870622 -0.106043756588063 0.135708955285329 -0.9850572577616 7.88991292582394 0.041261663495008 184.753900368913 4.30561207574564e-08 2.2516942617698e-10 1.0082223111308e-06
0 1 2.0000163365343 1.45813189701294 -0.000553294073046542 0.231035569680876 -0.2818203340338 0.122081355254189 -0.951668766893202 22.2280890357847 -0.00787208672048058 434.967958086918 1.21301121410322e-07 -4.29588411982107e-11 2.37366788519517e-06
0 1 3.00008489080068 0.734185504199311 -0.0225778486494296 0.206058363340127 -0.162301802113086 -0.335943686332547 -0.927793061225487 0.181357294184011 0.00161110700631044 183.163361028582 9.89686658400882e-10 8.79198775304917e-12 9.99542563388255e-07
0 1 4.00000691744412 1.7720900770737 -0.018828536368618 0.242443217694968 -0.607169125670343 0.176217516907757 -0.774785802064077 358.840425085482 -14.9756478203774 1825.86637310577 1.95823158257783e-06 -8.17237537393946e-08 9.96395318763434e-06
0 1 5.0000573416521 1.11217493610212 0.000717823042005855 0.181712051339175 -0.399300514722524 -0.466635119495007 -0.789183605566614 1.29459681481704 -0.00245017582226389 209.842432575853 7.06475690099706e-09 -1.33708783698006e-11 1.14513318486095e-06
0 1 6.00005110970202 0.212537343865759 0.00562699815701 0.196072281728817 -0.544721168936764 -0.363177360999559 -0.755897513925258 -0.000324810443152 8.97440606442794e-05 183.424385524735 -1.77252623627606e-12 4.89743188454144e-13 1.00096700271131e-06
0 1 7.00007484374904 0.0727414956008166 0.110497716965208 0.12620911970773 0.151975797275497 -0.636814927899219 -0.755890272170097 0.000229517910209278 0.00155666284422419 183.425457339554 1.2525044256494e-12 8.49487998535532e-12 1.00097285172241e-06
0 1 8.00003670575714 0.239431452154287 -0.00278774508677191 0.0971255674597894 0.649138604283584 -0.0851346317329967 -0.75589097477611 -0.000986973919880393 2.01170896194724e-05 183.423461288124 -5.38602500163562e-12 1.09781165886609e-13 1.00096195905069e-06
0 1 9.00007528342962 0.00175033024803968 0.151828904730071 0.0738185103485599 0.302971709380292 0.580379159728754 -0.755888995179047 -1.63727475150145e-07 0.000981199252150135 183.425956302519 -8.93478823247534e-16 5.3545120059711e-12 1.00097557461807e-06
0 1 10.0000448898141 -0.0981650630827153 -0.200484049091554 0.0689289015347868 -0.435067074040694 0.489236658659543 -0.755886321876363 -6.42844259618924e-05 0.000895655887596828 183.425722869339 -3.50807167739727e-13 4.88769247715012e-12 1.00097430074759e-06
0 1 11.0000513646905 -0.0840631001873523 0.0858725436445891 0.0621231416412247 -0.610374102481756 -0.236814047859658 -0.755885282547273 5.21369497037437e-05 0.000519806965567542 183.425973939958 2.84517056563227e-13 2.8366436602262e-12 1.00097567086751e-06
0 1 12.0000371287798 -0.031969369857889 0.0364403605780246 0.0551929646792078 0.00641981594201663 -0.654674405709056 -0.755883725855932 6.70995327282606e-05 0.00029572897135646 183.425990394291 3.66169514301818e-13 1.61382545305944e-12 1.00097576066061e-06
0 1 13.0000360455333 -0.170122660023768 0.113560232799005 0.053277306803998 0.615447449876575 -0.223311259387586 -0.755881284552822 -8.26676677628063e-05 0.000541982992141729 183.424855669092 -4.51126535780681e-13 2.95766067096814e-12 1.00096956834067e-06
0 1 14.0000504482471 0.0910141394202824 -0.000818481502458011 0.103048570265259 0.423225982709359 0.499520543399062 -0.755882922597035 0.000252901627526431 1.576559371768e-06 183.425151711956 1.38011193750743e-12 8.60345743591431e-15 1.00097118387906e-06
0 1 15.0000544217235 0.214320069561276 -0.0609781401728467 0.0689801146128406 -0.3200190009365 0.571164257653512 -0.755883078349872 -0.000454344856315175 0.000439395395434086 183.423936581476 -2.47940974552247e-12 2.39782889670076e-12 1.00096455277867e-06
0 1 16.0000295720836 -0.0638946202022953 -0.0570215815691013 0.113466913923503 -0.647516297705189 -0.0968188687578814 -0.755876146667446 0.000238023625775447 0.000791737518842634 183.425266041703 1.29892104899886e-12 4.32059853388198e-12 1.00097180778904e-06
0 1 17.0000373815435 -0.132714503241686 0.142243179112531 0.0647689478896466 -0.135147482622027 -0.640610972928106 -0.755878784906849 2.98106266840846e-05 0.000807764620584879 183.425375907009 1.62679861506365e-13 4.4080601870175e-12 1.00097240733607e-06
0 1 18.0000558676811 -0.0928848745300442 0.199113299917843 0.0974779821593991 0.553839285186629 -0.349171549239519 -0.755871201646026 -3.80394571912361e-05 0.00120583097284102 183.425864376579 -2.07585492744992e-13 6.58035195924556e-12 1.00097507296813e-06
0 1 19.000045193421 0.2257578409915 0.0365574728736337 0.101830100357724 0.521903394431576 0.395354227394386 -0.755851757806945 -0.000755106871754894 0.000391561880452954 183.423951431176 -4.12070107246555e-12 2.13679615579166e-12 1.00096463381512e-06
0 1 20 0.00858199026686009 0.19047803951608 0.125899378017271 -0.182174389072918 0.628871187696384 -0.755866072260213 2.44110968477577e-05 0.00193907382020631 183.425980842578 1.33214034614898e-13 1.05817386510347e-11 1.00097570853587e-06
0 2 0 1.91958617589338 -0.0179366288897705 0.203352098288802 0.0462541554784929 0.0144691270138009 -0.998824908311977 -211.060530074986 -66.0235082807877 4557.69892282322 -1.15178047660042e-06 -3.60297530795835e-07 2.48718632312045e-05
