jobnumber particle t x y z Sx Sy Sz Wx Wy Wz Bx By Bz
3 1 0 1.92138143213255 0.0038740660883475 0.240494992903448 -0.108654026412763 -0.000502329503638706 -0.994079498938271 507.563507879631 2.34656858467224 4643.71633753895 2.76982976780588e-06 1.28054823034354e-08 2.53412697037553e-05
3 1 1.00008890972778 0.86675782605843 0.00852765976029534 0.207514606803489 -0.0932254296780815 -0.0724706574364474 -0.993004039793259 1.21913759790548 -0.00406217165740195 182.959887913396 6.65296767263011e-09 -2.21677165594524e-11 9.98432188267427e-07
3 1 2.00007968734514 0.253707926073217 -0.00697561811047279 0.202200110177532 -0.283625292483794 -0.108677358371217 -0.952757012665994 -0.00180639834636876 0.000144292062370064 183.42471224799 -9.85771402908024e-12 7.87417620511526e-13 1.00096878567597e-06
3 1 3.00007281149286 -0.0943088119331848 0.12225794238426 0.0411998587750937 -0.0192349193669939 -0.298781244644269 -0.954127761694324 -5.4874061714716e-05 0.00040677555571098 183.425778178367 -2.99453777197004e-13 2.21981885120366e-12 1.00097460257503e-06
3 1 4.00006422217481 0.00571203292936322 0.118440574475365 0.036492469269909 0.272957840296404 -0.12301034082591 -0.954129170158231 3.32058675724717e-06 0.000362379355438833 183.426153856596 1.81208063725076e-14 1.9775439139173e-12 1.00097665269235e-06
3 1 5.00000388089392 0.474028544447659 -0.00768523656766617 0.234445828896292 0.2137762247071 0.209404379440935 -0.954174790834486 -0.0260299830081508 0.000145487898351263 183.408788696679 -1.42048474076961e-10 7.93943428626967e-13 1.00088188910885e-06
3 1 6.00007591393351 -0.0696944533407607 0.200007746389321 0.115747339893596 -0.123940936502716 0.272298825134862 -0.954197041443255 1.30987556504315e-05 0.00155536712898197 183.426042100209 7.14813472050893e-14 8.4878091251358e-12 1.00097604282548e-06
3 1 7.00010652870173 -0.180888400708124 0.0720557083019229 0.121550494351826 -0.298354104972687 -0.0223896976578257 -0.954192605955891 -0.00026979307249495 0.000892741230241584 183.424629711356 -1.47229040646604e-12 4.87178687221522e-12 1.0009683352645e-06
3 1 8.00007583770919 0.181657221666492 0.12263246669666 0.0772764469567641 -0.0850925572932966 -0.28685175889044 -0.954188306812156 -0.000314210513915163 0.000860720237403821 183.424772063583 -1.71468125921591e-12 4.69704479991836e-12 1.00096911209623e-06
3 1 9.00007748162237 0.106915442495923 0.0820865587843871 0.111209538536467 0.238921559986015 -0.18014127559314 -0.954183215482803 0.000199082901908907 0.0010397463817076 183.425278860073 1.08641724513024e-12 5.67401011760432e-12 1.00097187774029e-06
3 1 10.0000629222175 0.176548172450716 0.0233885332659711 0.122403047272148 0.252839615548368 0.160029965467309 -0.954181606737179 -0.000143891934607929 0.000279016055926558 183.424577356896 -7.85234079337864e-13 1.52262123930042e-12 1.00096804956047e-06
3 1 11.0000997723014 -0.0623661239111796 -0.0320605026309137 0.0426798173507363 -0.0632956368955083 0.292460942007804 -0.954180412390395 -1.15937626159173e-05 0.000161705898870166 183.425899692053 -6.32684350514781e-14 8.82446837403718e-13 1.00097526568855e-06
3 1 12.0000224141576 -0.00909213686022681 -0.0920086630782079 0.0587289547284425 -0.295476702903933 0.0472651565243668 -0.954180026319003 1.87420915766787e-05 0.000648649510554864 183.426006413081 1.02277650650427e-13 3.5397515685625e-12 1.00097584807691e-06
3 1 13.0000247812066 -0.0382964796952872 0.214870224514926 0.0794980774962775 -0.147688962654422 -0.260277995667947 -0.95417154372465 5.36058318566834e-05 0.00112859981552545 183.425977238068 2.92532907644888e-13 6.15889305762652e-12 1.00097568886566e-06
3 1 14.0000466503436 -0.0188314333254528 -0.228098635250916 0.0837304649369307 0.192910151127383 -0.228767622655881 -0.954175585495095 -3.20802364423023e-06 0.000990805044759966 183.425963978218 -1.75065371643258e-14 5.40693187050435e-12 1.0009756165052e-06
3 1 15.0000284276071 0.0130591828549316 -0.120469066112124 0.114151452792482 0.282203679641098 0.0995611272965095 -0.954174336603997 1.68580784887417e-05 0.00154260674855505 183.42557066865 9.19963845339138e-14 8.41817432864426e-12 1.00097347017172e-06
3 1 16.0001025185868 -0.149882827262574 -0.039358039615541 0.0819433441554241 0.00150565241880128 0.299264685841888 -0.954168947456521 4.11077572986178e-06 0.0003083310608801 183.425025945395 2.24329543310741e-14 1.68259643860032e-12 1.00097049755714e-06
3 1 17.0000789173306 0.0215215991041594 0.0409887804730103 0.0971683931826877 -0.279303613256654 0.107512231023408 -0.954164876339348 7.37479285289033e-05 0.000538038649208071 183.425480920659 4.02450539771095e-13 2.93613595865221e-12 1.00097298040709e-06
3 1 18.0000253409441 0.169284432170678 -0.157182418031018 0.0971067999795336 -0.200680783794744 -0.222035643174911 -0.954163191272621 -0.000154707818551945 0.00123384599913605 183.42518374264 -8.44257544979533e-13 6.73323303240831e-12 1.00097135867402e-06
3 1 19.0000525737107 0.0382633058559899 0.0309962697836082 0.0758564368597541 0.139072193221172 -0.265005729999767 -0.954165021110105 0.00010749323586286 0.000306986306684802 183.425778266311 5.86602385463379e-13 1.67525796741488e-12 1.00097460305494e-06
3 1 20 0.0219456430368183 0.0954576244710764 0.0675836471794782 0.297283605587607 0.0344772325846368 -0.954166535578606 4.52463079589817e-05 0.000711427153532906 183.425982491336 2.46914068338809e-13 3.8823360562335e-12 1.00097571753332e-06
3 2 0 1.91935309876276 0.00721722858916228 0.227100476391116 -0.0531751218621342 -0.00300001790456244 -0.998580695941755 244.326729251221 13.7843513404111 4588.23500142449 1.33331777648438e-06 7.52227181029343e-08 2.5038501963479e-05
3 2 1.00007562707352 1.07611449185014 0.0250408315680988 0.238727874890246 -0.14780880733196 0.546986797320923 -0.823989077598916 17.9750423702295 0.255987327401372 193.685173906448 9.80917789827415e-08 1.39695094034535e-09 1.05696125103612e-06
3 2 2.00002183869238 0.508456584375816 0.00324361883565338 0.223730158439221 -0.0690530150103265 -0.536703987683733 -0.840940253901525 -0.0263427137002484 1.28674800976576e-05 183.396552857626 -1.4375507978611e-10 7.02192510935953e-14 1.00081511679225e-06
3 2 3.00002074521241 1.63365230603589 -0.00872719689166425 0.19217586680463 -0.203218985424001 -0.485260474079967 -0.850425961438583 -78.4815318429888 1.92470740097308 816.074991547295 -4.2828233264805e-07 1.05033395245505e-08 4.45341079344436e-06
