jobnumber particle t x y z Sx Sy Sz Wx Wy Wz Bx By Bz
1 1 0 1.92027721994988 -0.0220418303618472 0.20817872513147 0.0257627514925266 0.00799323433777387 -0.999636128218841 -122.231740376394 -37.9240138471186 4742.78780862185 -6.67032022218482e-07 -2.06955505740067e-07 2.588191359459e-05
1 1 1.00008447970162 0.35469491092183 -0.0197247263609329 0.232614414902113 -0.197711523569728 -0.207523938597151 -0.958041736200555 -0.00983469849773543 0.000460661743188432 183.425012272776 -5.36690290644154e-11 2.51388169030995e-12 1.00097042294415e-06
1 1 2.00002027453662 -0.0641339299649279 -0.0688339631115391 0.0883495442099914 0.121147870726718 -0.259532417667498 -0.958105483499693 0.000182123559382271 0.000739259777479583 183.425664201638 9.93868251770329e-13 4.03422173983403e-12 1.00097398059151e-06
1 1 3.0000033351513 1.93699471356027 -0.012286097272605 0.246144695223231 -0.256447521397476 0.0556250556632953 -0.964956227923613 501.162900612465 -119.042122194961 4963.57546073451 2.73490095147964e-06 -6.49625925740477e-07 2.70867760437057e-05
1 1 4.00001330556966 1.5728158937915 0.013174239034922 0.183890479183792 0.448516044468316 -0.0372522133107759 -0.892998113000653 -75.0647900000822 3.93841657619738 631.720307599332 -4.09636797422466e-07 2.14923714991716e-08 3.44736705013685e-06
1 1 5.00001711271635 1.41457940714837 0.0136339912577014 0.210625050700624 -0.0322502895013072 0.352697108596596 -0.93518162279567 -3.95836615586445 -0.111136761888369 377.299895499159 -2.16012385448891e-08 -6.06485506930964e-10 2.05896693855984e-06
1 1 6.0000114627264 1.36273837422315 0.00951978662328482 0.197890901674194 0.0787086574850237 0.422215516523952 -0.903071981623843 -11.1613852952701 0.195865046765985 336.954922133486 -6.09089045229814e-08 1.06885705647277e-09 1.83879999102571e-06
1 1 7.00005313060947 0.865293465892887 -0.0314509391092197 0.210676064164992 -0.629103695394589 0.0297818236319312 -0.776750656550876 1.19934103441408 0.0106352830201265 182.901747694105 6.54493565297649e-09 5.80379066676072e-11 9.98114910709845e-07
1 1 8.00000716068657 1.39755222759542 -0.02607529282365 0.211260234927017 0.339453246742897 -0.373985145666793 -0.863079719748964 -3.06849930567164 1.00704344157752 378.774942660919 -1.6745137480129e-08 5.49554658412657e-09 2.06701643280861e-06
1 1 9.00000221946522 1.18204903967359 0.0185873575184836 0.185873213398579 -0.665681980576325 -0.744761899851483 -0.0468744249645588 -2.67664839831966 -0.868732978734861 241.964761103993 -1.46067640729087e-08 -4.74077120876311e-09 1.32042825707796e-06
1 1 10.0000593058908 0.223304234463191 0.0175895398741317 0.20139210619549 0.0342960493112529 -0.981990698795978 0.185790329980345 -0.000624419398475485 0.000451293683024815 183.424539660695 -3.40752518775195e-12 2.46275915792021e-12 1.00096784384816e-06
1 2 0 1.92187454570969 -0.0199103220597491 0.222084929213201 -0.0296626902731002 -0.00980951816786338 -0.999511829924527 138.540676083479 45.8157121460212 4668.25643245022 7.56031674284539e-07 2.50021369474362e-07 2.54751876949718e-05
1 2 1.0000263300562 0.696848938587579 0.0106478866189445 0.230596462769967 0.191419476850619 -0.0614674524690688 -0.979581714862185 0.041973531515994 0.000765263306220484 183.181853022323 2.29054168095404e-10 4.17612585002233e-12 9.99643476227605e-07
1 2 2.00000074810986 0.942207979563362 -0.0223580883117365 0.209681938042095 0.0306400287233748 0.185612115521472 -0.982145269813973 2.97815761437927 0.0264852311749209 183.484589025785 1.62521329557084e-08 1.44532813286698e-10 1.0012955398239e-06
1 2 3.0000968367695 -0.149417548393212 0.034607264776981 0.0344575456086032 -0.162034030786604 0.107382467086373 -0.980925062589143 -0.000269998420181077 0.000115843525984599 183.42508431828 -1.47341101147187e-12 6.32170835195271e-13 1.00097081610438e-06
1 2 4.00009044484104 0.0161218030499339 0.0876833636753545 0.110881286791922 -0.162583313385348 -0.101228859744419 -0.981488351397553 4.94399782139835e-05 0.00113181950421793 183.425482988336 2.69799387148898e-13 6.17646325207431e-12 1.00097299169063e-06
1 2 5.00000453310566 0.192249977983698 -0.0998889728170582 0.0862578877475809 0.0348919267395969 -0.188319724559526 -0.98148776586126 -0.000352852011886485 0.00089468950359943 183.424524938632 -1.92555215446103e-12 4.88241881370197e-12 1.00096776350825e-06
1 2 6.00008335011637 -0.212670463071985 -0.0325352709410429 0.065497793382095 0.189100157930477 -0.030576900574799 -0.981481626494949 -0.000422707356995898 0.000254543529422293 183.424076240704 -2.30676043933856e-12 1.38907197628557e-12 1.00096531491441e-06
1 2 7.00007931609384 -0.0844763655545742 -0.124862764982449 0.0748871917520722 0.0950145804556431 0.166307542142348 -0.981485624261707 9.07554826795685e-05 0.000883243556980915 183.425692174193 4.95262629349044e-13 4.8199570267704e-12 1.00097413324081e-06
1 2 8.00010959983173 -0.207206953492855 -0.0998734265129681 0.119307573315616 -0.123277918312587 0.146603859299214 -0.981483501124649 -0.000688867891951347 0.00119075130856195 183.424531385521 -3.7592276899057e-12 6.49806057638566e-12 1.00096779868963e-06
1 2 9.00004845988638 0.505629695326259 -0.00586138133889105 0.200692260862469 -0.181180214100082 -0.0618570209389337 -0.981502643217934 -0.0180430289591389 0.000216130909889001 183.397502091654 -9.8462789260012e-11 1.17945009566896e-12 1.00082029686652e-06
1 2 10.0000071049521 1.34994726405748 0.0187676468282683 0.197924418225417 -0.166854784838351 0.0480662185357687 -0.984809178961711 -10.80505034904 -0.58858139644242 325.030815736767 -5.8964345613495e-08 -3.2119532774401e-09 1.77372883374316e-06
1 3 0 1.92413227772042 0.031052139562331 0.217974781302019 -0.0136651285320354 -0.00915590119059659 -0.999864707715794 63.385814390699 42.4697251903781 4637.88091202422 3.45903345749619e-07 2.31761951433951e-07 2.53094251462811e-05
