jobnumber particle tstart xstart ystart zstart vxstart vystart vzstart polstart Sxstart Systart Szstart Hstart Estart Bstart Ustart solidstart tend xend yend zend vxend vyend vzend polend Sxend Syend Szend Hend Eend Bend Uend solidend stopID Nspinflip spinflipprob Nhit Nstep trajlength Hmax wL
6 1 0 1.91909173357578 0.027363872731234 0.222552715133204 -2.23530469821346 3.05261178279672 -3.76490652738602 -1 -0.0308717619458713 -0.011971596242078 -0.999451657259006 1.71730295481874e-07 1.4891592094649e-07 2.66468537451622e-05 0 4 20 0.12923326542965 0.153598905894457 0.0656497405403645 1.56061126552342 -5.39369795972464 -0.197837046086483 -1 0.38077577754252 -0.471551999542165 -0.795392052404678 1.71730235533108e-07 1.64999920726022e-07 1.00097283852836e-06 0 1 -1 0 0 1189 2207 109.868382766121 1.71730306105939e-07 389.654509328557
6 2 0 1.92318262926872 -0.0101462289193326 0.232246111758182 2.68098818806556 -1.89750070517055 -0.121589155619019 -1 -0.0709006035827391 -0.00731289488949075 -0.997456578493489 8.02758422329717e-08 5.64676329915626e-08 2.54358479298191e-05 0 4 10.1416868744767 2.10941120467115 0.106868436965819 -0.0558966475767659 3.01715050193289 0.985055293153687 -2.52598250881649 -1 0 0 0 8.02757967138848e-08 8.60062901786826e-08 0 0 1 -2 0 0 524 1811 34.4312641503136 8.02758428774317e-08 0
6 3 0 1.91836936684242 0.000353197627696776 0.186559376953179 -1.18405445660569 1.9331282786226 -4.70126830337422 -1 0.12436272630997 -2.51051026313561e-05 -0.992236822373815 1.61513604170317e-07 1.42389163249733e-07 2.52613989242551e-05 0 4 10.0629768603642 0.155879129164836 -0.292904698517377 0.0842895366287426 -1.93418073500258 -4.5812786870784 -2.1253917538247 -1 -0.351597916628723 0.303620117720346 -0.885547134492502 1.61513588084361e-07 1.52872331668143e-07 1.00097407485657e-06 0 1 -2 0 0 824 1573 52.3107878036077 1.61513633964352e-07 465.630320070494
6 4 0 1.91860034101114 -0.0190702506176022 0.209704232061244 3.9084339716014 2.32179779900184 0.914137420863738 -1 0.0209896543061252 0.00615724554723311 -0.999760732745281 1.33890305982951e-07 1.12393051446221e-07 2.49987093750856e-05 0 4 20 -0.0200155247414574 -0.0470857694092153 0.0924058985621341 3.68404343067427 -1.66344866593783 2.7319102809275 -1 0.1313276127174 -0.0898682216033303 -0.987257190504862 1.33890266076721e-07 1.24416924713814e-07 1.00097354409515e-06 0 1 -1 0 0 891 1589 96.8061326952168 1.33890311736278e-07 374.784242042613
6 5 0 1.91966099421511 0.0239726272326281 0.232164742603737 -3.89186237492764 0.42211446234749 2.23251235316035 -1 -0.0711426881924449 -0.0177433662906079 -0.997308322871834 1.29955109577991e-07 1.06155295640683e-07 2.63210293268229e-05 0 4 10.0841596191372 1.06411626393815 0.0938057769013773 -0.0155987106863803 3.88465390076532 1.11799390253788 -2.97112964618219 -1 0 0 0 1.29955201793526e-07 1.31554373005446e-07 0 0 1 -2 0 0 390 604 47.5853400390825 1.29955201793526e-07 0
6 6 0 1.91896592826602 0.0260208839764539 0.231727601371761 -4.7607655923791 -0.355714261844725 -1.78407706359971 -1 -0.0692508923752986 -0.0179311665317567 -0.997438111950829 1.59523885956926e-07 1.35768906740211e-07 2.66401046849507e-05 0 4 10.073967293624 1.21909111887951 -0.154505243501058 0.0253322629883788 4.17112147140856 -1.69837029123345 -3.12082416799034 -1 -nan -nan -nan 1.59524105587411e-07 1.56927466225254e-07 6.80278555789205e-06 0 1 -2 0 0 436 597 53.7625454430717 1.59524105587417e-07 -nan
6 7 0 1.91671189999906 0.0193771432408781 0.215919949039534 0.304985981890213 2.36710953014722 2.21487326391421 -1 -0.00560505118011179 -0.000951780901890308 -0.999983838626597 7.75509556406206e-08 5.54164603369202e-08 2.48512606350134e-05 0 4 20 0.12290050712186 0.129093741936827 0.118894833525676 -0.369299693082765 -0.26354815733566 -3.50695698655487 -1 -0.116183336977228 -0.289713737891728 -0.950035463212825 7.75509144842509e-08 6.53619421259066e-08 1.00097282087385e-06 0 1 -1 0 0 694 1293 71.8165835925106 7.75509579942071e-08 472.453435218465
6 8 0 1.91845451570205 -0.026953732300594 0.231914318783766 3.25747469787062 1.92380930365481 1.23109898513742 -1 -0.0703846887090291 -0.0209236567798437 -0.997300454317701 1.0650656313268e-07 8.27324380970179e-08 2.65795336346542e-05 0 4 10.1023710542349 -0.259335824855433 0.27315825556687 0.131987563078282 -3.09148370634396 2.65141785581449 -1.09549031313256 -1 -0.287885321764206 0.0773162817226904 -0.954538754329834 1.0650656575922e-07 9.29753339917612e-08 1.00096977397532e-06 0 1 -2 0 0 489 1165 41.5806499167897 1.06506580938054e-07 393.115100900766
6 9 0 1.91570879290908 -0.0126564940198204 0.199208223063766 3.00559756206849 0.366516928392906 -4.27129538756828 -1 0.0690072620212118 0.0116921261508206 -0.997547638949844 1.63704345428942e-07 1.43283102090584e-07 2.44373856688665e-05 0 4 20 0.217852292002845 -0.0755131990762878 0.122890718391147 2.98005894429709 -0.0939908504225067 4.47424808181542 -1 0.0843784464119747 0.00419667596998553 -0.996424942239475 1.637043356239e-07 1.51105707353778e-07 1.00096667408091e-06 0 1 -1 0 0 863 978 108.799178872344 1.63704345278226e-07 208.524830575508
6 10 0 1.9247929327533 0.0255533739051436 0.206058308333272 -0.681639761489836 -3.5687945355715 -1.616887176431 -1 0.0307389193548088 0.0096460048162997 -0.999480901982615 1.03790251012059e-07 8.2666906667028e-08 2.71891909926376e-05 0 4 10.0827231744016 0.35900733613734 0.316358886060209 0.233349969343075 0.65269324557199 3.85319070947144 -0.0810777855179517 -1 0 0 0 1.03790264681405e-07 7.98673545910496e-08 0 0 1 -2 0 0 611 2269 39.9561229184063 1.03790264681405e-07 0
