jobnumber particle t x y z Sx Sy Sz Wx Wy Wz Bx By Bz
8 1 0 1.92103717410738 0.026957527510919 0.213228981217587 0.00561829465584589 0.000834202755984294 -0.999983869305361 -27.773348062744 -4.12377864032949 4943.29716766443 -1.51562208514929e-07 -2.25039126267016e-08 2.69761151728712e-05
8 1 1.00005792491496 1.1750859519915 -0.000896563844742617 0.188174021525591 -0.350577276379711 0.266510090862004 -0.897812867271469 -1.37726473147431 0.0158392675351119 239.653071897372 -7.51588479503403e-09 8.64366213053867e-11 1.30781311536858e-06
8 1 2.00003718910819 1.26939443959456 0.02624731979614 0.234087445938641 -0.574534355701671 -0.368677599751336 -0.730744210459923 12.569218753843 -3.18512933249776 292.803631531873 6.8591606216723e-08 -1.73816003367134e-08 1.59786155259014e-06
8 1 3.00000578390253 1.78503735707883 -0.00797582545639652 0.203857595583506 -0.168221897333093 0.600885238074418 -0.781433505107974 -150.774857679576 2.11179048050758 2018.30878148202 -8.22794945960978e-07 1.15242724220171e-08 1.10141325307781e-05
8 1 4.00006231936476 1.11173289080999 0.0148712717452514 0.219797958614686 -0.479938483473102 0.160677823327975 -0.862462571576595 16.1140264418644 0.285295785609332 208.273732671122 8.79360108143784e-08 1.55689041340157e-09 1.13657261731536e-06
8 1 5.00004172625144 -0.0203669948091157 -0.131246522625127 0.116818696546229 0.106820617453711 0.454409164327729 -0.884365119734603 4.84754895628687e-05 0.00164934876380121 183.425622287122 2.64536066782056e-13 9.0006772208841e-12 1.00097375185939e-06
8 1 6.00007657460705 -0.0308481396855995 -0.0800109526730526 0.0731552561176677 -0.389893686462499 0.256642319344351 -0.884374146539525 5.08994137270685e-05 0.000641425147063068 183.42588581269 2.77763686858642e-13 3.50032742417364e-12 1.00097518994734e-06
8 1 7.00001765815173 0.0198793679574481 0.0874383677329359 0.103438153728916 -0.379879214254121 -0.271222324757822 -0.884381270135602 9.12030357385909e-05 0.00104535415862431 183.425581959522 4.97704975523745e-13 5.70461237162618e-12 1.00097353178725e-06
8 1 8.00005275576846 -0.141607887897738 -0.103873252341208 0.055326072758746 0.123886270498516 -0.450030792746136 -0.884378016090291 -8.05724816696161e-05 0.000477304841897551 183.425251989929 -4.39692875388904e-13 2.60470490662596e-12 1.00097173110697e-06
8 1 9.0000250499961 0.164875887386063 -0.0160485304972562 0.0918993739172258 0.46471348408016 -0.0438994261906335 -0.884372215654816 -5.92539848565677e-05 0.000130508163376759 183.424714245528 -3.23355498468747e-13 7.12197370855033e-13 1.00096879657675e-06
