jobnumber particle t x y z Sx Sy Sz Wx Wy Wz Bx By Bz
5 1 14.0000111234291 -0.159702077656084 -0.0817689683764592 0.0509212643463834 -0.265457846297028 0.795872018532213 -0.544168962561078 -1.30835267973277e-05 0.000461343001667922 183.424894719886 -7.13982416596e-14 2.51759939268486e-12 1.00096978144514e-06
5 1 15.0000550830212 0.0610121040040784 0.0428640784231713 0.0365995610053678 -0.838645093888159 0.0231770328940667 -0.544184922062071 -4.26009555946871e-05 0.000158150567842732 183.425984976113 -2.32478090137556e-13 8.63045005785596e-13 1.00097573109302e-06
5 1 16.0000516725238 -0.0842563839833542 0.0422736378769419 0.112761992777375 -0.315826175554128 -0.777256823348075 -0.544174287382711 0.000269602241511994 0.000591467025179941 183.425245882694 1.47124902081994e-12 3.22770047007919e-12 1.00097169777912e-06
5 1 17.0000904158646 -0.210005166786174 0.0813051590413314 0.0449477767272466 0.621475026113956 -0.563594430270479 -0.544178378510159 -0.000355485070932143 0.000354169594602078 183.423985993805 -1.93992104676598e-12 1.93274234800769e-12 1.00096482242718e-06
5 1 18.0000144514274 0.0489011962101865 0.0845863324871522 0.120897914750647 0.750780774741703 0.374427876269282 -0.544180109157192 0.000217707768856145 0.00121928148428242 183.425360415066 1.18805518807106e-12 6.65375287641124e-12 1.00097232279484e-06
5 1 19.0000424231581 0.110691017294026 -0.00719425656184917 0.0985045151925207 -0.0921867138306854 0.833885498947988 -0.544184327032409 0.000186435333468709 6.72968948983746e-05 183.425026181938 1.01739807599392e-12 3.67246541297423e-13 1.00097049884798e-06
5 1 20 0.0966655273152859 0.209066965433926 0.102343792254222 -0.811693410559917 0.212104295147305 -0.544210963213974 5.63679011747675e-05 0.00130896331453748 183.425873581933 3.07605823048814e-13 7.1431564666598e-12 1.00097512320276e-06
5 2 0 1.9199751751997 -0.0251835807448795 0.198936338524955 0.0624104885059287 0.0161727858682741 -0.997919521766014 -307.889980732564 -79.7852868737243 4923.0414580075 -1.68018941591143e-06 -4.35397066938433e-07 2.68655775422007e-05
5 2 1.00003384011725 0.528495114396006 0.0149100817011876 0.22788227862598 -0.000652948042857953 -0.010997442481765 -0.999939313116537 -0.0295859219406565 0.000390442966612258 183.387574104881 -1.61453623097467e-10 2.13069011997433e-12 1.0007661187531e-06
5 2 2.00020103492444 -0.036127501033593 0.00428916819211387 0.0353073372364487 0.00998483719756552 -0.0044596156445966 -0.999940205638157 0.000105890022431765 1.07877512883614e-05 183.426107009941 5.77853473953507e-13 5.8869942716066e-14 1.00097639704501e-06
5 2 3.00008127940111 0.0909368345231031 0.11801052877422 0.120771346379159 0.007839749036234 0.00762501127108822 -0.999940196978999 0.000196841915318092 0.00158044015136903 183.425508513706 1.07418793530071e-12 8.62463536006018e-12 1.00097313098538e-06
5 2 4.00009948766917 0.171560064201255 -0.00885788595303838 0.0417919283061936 -0.00443885021032829 0.010010353114816 -0.999940042919846 -0.000197560463930962 3.25445736825814e-05 183.424563306803 -1.07810913404706e-12 1.7759931028971e-13 1.00096797288757e-06
5 2 5.00014188255902 0.171013493366115 0.0136899252807109 0.2391087392385 -0.010952174470099 -0.000733918315185302 -0.999939753801438 0.00160985789780495 0.000511004842866949 183.423340185311 8.78517123090194e-12 2.78860951052742e-12 1.00096129817934e-06
5 2 6.00000920998207 1.76842000387437 0.00475554184915804 0.241059875615098 -0.00626558062825108 -0.032930010547104 -0.999438020523436 326.821909691586 -3.14254414082096 1771.57046061672 1.78350303002792e-06 -1.71492082719906e-08 9.66765443418255e-06
5 2 7.00012135346997 0.418642095752628 0.0341264203774515 0.223047058074885 -0.0982860291240892 -0.151834073106231 -0.983507127806735 -0.0166539550453681 0.000573217581723872 183.418632298997 -9.08824604610384e-11 3.12811125432566e-12 1.00093560672704e-06
5 2 8.00003411543367 -0.110277358920952 -0.0183689965037068 0.127500268061926 0.105429232591062 -0.147039968172264 -0.983495767342024 0.000334444026358243 0.000294651631232338 183.424816624771 1.8250977572527e-12 1.60794628970066e-12 1.00096935527152e-06
5 2 9.00007083591786 0.115343239593911 -0.0176441353500024 0.12413685649079 0.174344971269336 0.0484481169460866 -0.98349204909996 0.00030465464231873 0.000252061953927719 183.424829438225 1.66253381914132e-12 1.37552974656761e-12 1.00096942519595e-06
5 2 10.0000832614165 0.821870247084892 0.0125641354093637 0.234563153871937 0.133978134054067 -0.0195364716812035 -0.990791696299153 0.583510983961357 0.00210322556528598 182.735722639812 3.18428348005103e-09 1.14775327395658e-11 9.97208893767246e-07
5 3 0 1.91765123623636 -0.0022125709179695 0.235482935251479 -0.0927961330847774 -0.000163626748706149 -0.995685116344921 424.152289923422 0.747904657762305 4551.0745771544 2.31464559700288e-06 4.08139780025718e-09 2.4835713449865e-05
5 3 1.00000358587075 1.89770013331027 0.000687211451323213 0.240403020739842 -0.0589637165561916 -0.287831571958596 -0.955864146280477 622.040788173743 0.198035439085735 4066.99629643218 3.39454485030012e-06 1.08070112556153e-09 2.21940451441706e-05
5 3 2.00004132016365 1.34931964050268 -0.0203005730037627 0.185145562097484 -0.407711555575506 -0.169362993352911 -0.897266662411724 -20.1837334515296 1.49595459423066 327.887780103223 -1.10144848618164e-07 8.1635884023576e-09 1.78931960184394e-06
5 3 3.00006300833238 0.0453581428158534 -0.0186667969202015 0.21721721851494 -0.458229396041436 -0.197726084977321 -0.866562297474497 0.000716574917657327 0.000662308510967759 183.421813884491 3.91042797006337e-12 3.61429023298917e-12 1.00095296898826e-06
5 3 4.00002256720789 0.243636581719637 0.00442516865087154 0.0363562724904206 0.0208838598201865 -0.498617317353718 -0.866570617237439 -0.000425664688644294 4.99279729853785e-05 183.423174673558 -2.32289892275318e-12 2.72462428136471e-13 1.00096039496355e-06
5 3 5.0000130655421 -0.213553596554558 -0.0509688905612258 0.071418186749831 0.474040770179091 -0.156001980045461 -0.866572980076877 -0.000446775186119306 0.000437688765992659 183.424053110772 -2.43810122447792e-12 2.38851563260239e-12 1.00096518869183e-06
5 3 6.00005878217211 -0.213058586417702 0.110010192235614 0.0860165605940808 0.308969065971529 0.391887638208946 -0.866580749039228 -0.000602904703074991 0.000827389518872455 183.42433050907 -3.29011713364064e-12 4.51515541088814e-12 1.00096670248479e-06
5 3 7.00009853675992 -0.158842536195237 0.11671312973759 0.0662480572778796 -0.261847308712464 0.424805458361179 -0.866588892568897 -2.3401845776248e-05 0.00063506683006171 183.425074001946 -1.27706440820539e-13 3.46562939040983e-12 1.00097075980701e-06
5 3 8.00009368927638 -0.0986038197070626 -0.016874325133304 0.0875803926131299 -0.489695994838902 -0.0959703419039154 -0.866595364235096 0.000180286234839441 0.000202339832506981 183.425233698454 9.83841770006367e-13 1.10419067285707e-12 1.00097163128838e-06
5 3 9.00004104515832 -0.041859916773115 -0.230622426151085 0.0707794648468764 -0.08634359714818 -0.491491240163697 -0.866591681944675 2.95243259596967e-05 0.000834847406010571 183.425894873783 1.61117487052593e-13 4.55585391942802e-12 1.00097523939472e-06
5 3 10.0000796640591 0.157675251856045 0.125720876684888 0.080038524914128 0.43193656091833 -0.249884216875947 -0.866596033097936 -0.000125209490854701 0.000861224183567455 183.425077876235 -6.83281933407951e-13 4.69979488943219e-12 1.00097078094943e-06
5 3 11.0000654456288 0.130928972063846 -0.0740843898584253 0.0809923898317216 0.386137725806834 0.316076766740229 -0.866598599848209 0.000119629612206013 0.000661372755277608 183.425307773885 6.52831923188536e-13 3.6091837114937e-12 1.00097203552614e-06
5 3 12.0000949581952 -0.11784313427917 -0.0227011365397572 0.0811267016193244 -0.163465902755464 0.471472743700132 -0.866598147672762 0.000174832376428497 0.000226745650381504 183.425230563853 9.540794660186e-13 1.23737589951471e-12 1.00097161418252e-06
5 3 13.0000649654913 0.0174345939128463 0.0982003943679047 0.0759386060797398 -0.498779556115994 0.0146250962096743 -0.86660548109903 1.85512816203515e-05 0.000797033084898265 183.425914310217 1.01236379849135e-13 4.34949701910821e-12 1.00097534546147e-06
5 3 14.0000872501068 -0.156500775356791 -0.168548086257882 0.0920540390821858 -0.186544505169584 -0.462814776006934 -0.866604655857146 -0.000184020478210374 0.00112293788687533 183.425331111749 -1.00421994592702e-12 6.12799529159781e-12 1.00097216288342e-06
5 3 15.0000180803276 0.189276124733575 0.0367369295771578 0.0821960437152032 0.363763180424598 -0.341575951168633 -0.866603840832524 -0.000275052419741354 0.000380631040111761 183.424405016857 -1.50099124171313e-12 2.07714536037785e-12 1.00096710908196e-06
5 3 16.0000877386653 0.166719792577815 0.0159715275617271 0.117690561756521 0.444505632658698 0.226760256686095 -0.866599404143687 -4.80243659175123e-05 0.000211624835064783 183.424576940633 -2.62074235524201e-13 1.15485995076476e-12 1.00096804728887e-06
5 3 17.0000831572576 -0.214857478005791 0.118482203667138 0.106888108393397 -0.0562834100648789 0.495798988464887 -0.866611527428879 -0.000750537221071931 0.00122629006549979 183.424601222523 -4.09576398711286e-12 6.69199947327209e-12 1.00096817979781e-06
5 3 18.0000412593504 0.0328562706584738 0.0037953337974479 0.121935555576468 -0.483177865292589 0.124624987192073 -0.866607039946522 0.000162710398563939 3.17353804095843e-05 183.424880297119 8.87928502486866e-13 1.73183453822302e-13 1.00096970273851e-06
5 3 19.0000527175388 0.0188417406164577 0.133429896394651 0.120133455606316 -0.285045401190776 -0.409576801807546 -0.866600231507796 5.19837081736813e-05 0.00171056759237999 183.42559351477 2.83680800711357e-13 9.33475508708665e-12 1.00097359484551e-06
5 3 20 0.14882193101953 0.0133762750240568 0.0360684386756116 0.279833497270916 -0.413146364170092 -0.866604462306526 -0.000177154283832528 0.000110352024823257 183.424935824728 -9.66750369675715e-13 6.02203110712573e-13 1.00097000575877e-06
5 4 0 1.92480248060187 -0.0256193911648573 0.201058924818869 0.0492359286940545 0.0142363307470278 -0.998685711429024 -247.065031741755 -71.4376594733609 5011.38748752888 -1.34826099370506e-06 -3.8984314805906e-07 2.73476915213125e-05
5 4 1.00002227297302 -0.00583884261018752 0.106481885909438 0.0828903605727524 -0.0102313377413779 -0.0328295919418058 -0.99940859391488 2.24727673523257e-06 0.000985936222801778 183.425872826136 1.22636357341322e-14 5.38036217466579e-12 1.00097511907829e-06
5 4 2.00008652271505 0.112208309629522 -0.212856206721904 0.12749946228699 0.0274115030651565 -0.0207603775957165 -0.999408633236894 2.83478572653163e-05 0.00166367324259253 183.42610322837 1.54697368289601e-13 9.07884747365276e-12 1.00097637640856e-06
5 4 3.00003460315987 0.0777266648670597 0.0995439214629579 0.0957978599999392 0.02919392288183 0.0181053368921501 -0.999409781624177 0.00015724627460047 0.00106855175173757 183.425739307668 8.58110178317221e-13 5.83120418314766e-12 1.00097439045336e-06
5 4 4.0001192359848 -0.0321116134892562 -0.139574599969407 0.0794926671033172 -0.00727631601081292 0.0335743178959511 -0.999409735975716 8.10652880305167e-05 0.00110020054928678 183.426025018933 4.42382173693894e-13 6.00391514500828e-12 1.00097594961108e-06
5 4 5.00014477125027 -0.0357693039233044 0.0679229695425446 0.0766543896846415 -0.0340357695356106 0.00476122148947413 -0.999409274080731 0.000156855343101328 0.000645822575003165 183.425859978749 8.55976822194792e-13 3.52432467103913e-12 1.00097504896869e-06
5 4 6.00004654600203 -0.0831193954412925 0.154425857498445 0.0807536294851586 -0.0169226742986581 -0.0299153640010119 -0.999409172483649 0.000131081000704694 0.00121797762774671 183.425787577442 7.15323407044083e-13 6.64663758809776e-12 1.00097465386681e-06
5 4 7.00008209261616 -0.0424077330528518 -0.0511266264487178 0.0845810779067146 0.0222398562066977 -0.0261763684144834 -0.999409919143459 9.85402746943105e-05 0.000553250501311278 183.425733238889 5.37745093891481e-13 3.01914870508111e-12 1.00097435733536e-06
5 4 8.00013660911642 -0.0715564931721857 -0.11906895842262 0.110208953044778 0.0322030393204082 0.011988919046329 -0.999409440632368 0.000202252588259655 0.00139778993252115 183.425694826548 1.10371457145024e-12 7.62789306976409e-12 1.000974147715e-06
5 4 9.00012171361141 -0.0502143205337704 -0.159679552007339 0.0772696522831606 0.000130628780182164 0.0343466863854743 -0.999409969939075 1.29007829227609e-05 0.00104128917904362 183.425917073351 7.04009882038332e-14 5.68242933189766e-12 1.0009753605402e-06
5 4 10.0001190514586 0.204568414154574 0.0424612277618176 0.0644016102567346 -0.0321280031203983 0.0121592353306438 -0.999409798006526 -0.000327629626032319 0.000343270502366604 183.424165120943 -1.78791082671354e-12 1.87326480549619e-12 1.00096579994363e-06
5 4 11.0000407929722 -0.0522452140610648 -0.072522117983963 0.0885984446052043 -0.0229963655275027 -0.0255132656565092 -0.999409946110376 0.000175701120832697 0.000766530300528606 183.425695594435 9.58820299653217e-13 4.18303997699569e-12 1.00097415190545e-06
5 4 12.0001103474853 0.0770891735914894 -0.0854451319892931 0.0362906979187747 0.016225518189534 -0.0302809271117537 -0.999409724760375 8.47779840552375e-06 0.000320369758133604 183.425942011807 4.62642763542309e-14 1.74829293080533e-12 1.00097549663209e-06
5 4 13.0000913838968 -0.102353685755227 0.19211165217159 0.0899003659139995 0.0340414518818699 0.00445247684933226 -0.999410503713656 -5.94544499405427e-05 0.00113708818748808 183.425810277648 -3.24449458474074e-13 6.20521503502014e-12 1.00097477774433e-06
5 4 14.0000539997654 0.0154405669073457 -0.0253968574915714 0.0581905065151425 0.00796806977483664 0.0334014908793763 -0.999410251196728 3.08604865107925e-05 0.000212323998657555 183.425943823694 1.68409061876367e-13 1.15867536332915e-12 1.00097550651975e-06
5 4 15.0001623254005 0.160407767116835 0.133343471706551 0.0489566557796485 -0.0288779908375921 0.0185969108208283 -0.999409934148996 1.4856127347689e-05 0.000596070122170631 183.425059122974 8.10715174938036e-14 3.25282007567898e-12 1.00097067861083e-06
5 4 16.0000745860877 0.125651266798865 -0.0231697777565938 0.125404701448222 -0.0278765524060333 -0.020099065724521 -0.999409288180857 0.000243833642899432 0.000305067111934223 183.42482893854 1.33062695012666e-12 1.66478471108694e-12 1.00096942246911e-06
5 4 17.0001236450831 0.0302827563669156 0.127338550694651 0.098457556196287 0.00937236816752495 -0.0330821013698977 -0.999408691777124 0.000125199584703951 0.00133342224294235 183.425813509137 6.83227874443407e-13 7.27663152344965e-12 1.00097479537892e-06
5 4 18.0000554363616 0.104179511898012 0.199012179520433 0.107944798926241 0.034233917381191 -0.00324501847820842 -0.999408579445007 1.7821436261463e-05 0.00151824539042446 183.425955373555 9.72535336727755e-14 8.2852317235424e-12 1.00097556954861e-06
5 4 19.000044722116 -0.00628245830591405 -0.0401888171539257 0.039149017588557 0.0150940851601063 0.0309033814280172 -0.999408399763909 3.29734111669117e-06 0.000284994499417669 183.426080150027 1.79939524369936e-14 1.55524626153558e-12 1.00097625046751e-06
5 4 20 0.246479023071462 0.0217500120922625 0.0881176821220374 -0.0234499447450405 0.0251488595294914 -0.99940864257906 -0.000999236233578195 0.000192680884897699 183.42324340296 -5.45294179327599e-12 1.05148073562373e-12 1.00096077002744e-06
5 5 0 1.92337959343409 0.0102359001601644 0.244421662151395 -0.121367456359627 0.00172021719822275 -0.992606156231959 571.946991272907 -8.10656398651123 4677.67984601748 3.12117750279715e-06 -4.42384093731703e-08 2.55266122970319e-05
5 5 1.00005271186565 1.05885348144052 0.0220195282225019 0.221286105548727 -0.229956400042533 -0.253968877860216 -0.939478505926773 11.5180718865276 0.108065388634709 192.270510533802 6.28553823979755e-08 5.89724686001114e-10 1.0492412777517e-06
5 5 2.00000086945441 1.66809863365618 -0.00523014966466556 0.19102635280076 0.00852633907318997 -0.128205956831812 -0.991710912396033 -124.491882445102 4.24904230355746 963.905291255591 -6.79365865538956e-07 2.31874901846784e-08 5.26013696338959e-06
5 5 3.00009317580083 0.386410597168805 -0.0254365077325965 0.192777384247323 0.0651415485493812 -0.168346879844052 -0.983573030464455 -0.0101512244847968 0.000499602363709656 183.419890708441 -5.53963461147466e-11 2.72638493035635e-12 1.00094247400549e-06
5 5 4.00006435456707 0.026064135758936 -0.115863326690804 0.116495267270782 0.180474224701867 0.00089507715903245 -0.983579306712802 9.41319125069975e-05 0.00153896365522263 183.425541864031 5.13688177595747e-13 8.39829356852716e-12 1.00097331298176e-06
5 5 5.00010988848235 0.167968747511652 -0.16254324181745 0.053622947456027 0.0609250892145395 0.169899334459874 -0.983576305719808 -0.000196413515942329 0.000651060499301213 183.425094844227 -1.07185011296076e-12 3.55290859878288e-12 1.00097087354563e-06
5 5 6.00003400375254 0.0642761795236532 -0.104026547437108 0.0353516112180306 -0.136150713597811 0.118467757926844 -0.983579367930629 -3.7369010568929e-05 0.000284105836774988 183.425973109473 -2.039267920352e-13 1.55039673198017e-12 1.00097566633546e-06
5 5 7.00006502220546 0.0628169197596075 -0.146706239824855 0.0933089895754974 -0.158145212999576 -0.086947079828912 -0.983580345673667 0.000181233258526803 0.00135037611334482 183.425787211772 9.89009782296585e-13 7.36915065481301e-12 1.00097465187131e-06
5 5 8.00005904788104 -0.00237703893999474 0.208314783114566 0.0857176584888684 0.0258525671976984 -0.178619200712799 -0.983578581186046 2.34146418967105e-07 0.00112347210603171 183.42604558661 1.27776266492041e-15 6.13091058415626e-12 1.00097606185115e-06
5 5 9.00009245377647 0.166156818006148 0.152923496791107 0.0435933248969113 0.17657079376117 -0.0373150264297271 -0.983580369383177 -9.23183407132356e-05 0.00045110926774944 183.424932561044 -5.03791317323332e-13 2.46175278359248e-12 1.00096998794849e-06
5 5 10.0000169590952 -0.184145659257017 0.00688712634024771 0.0581055354664454 0.0989580053914364 0.150937918489355 -0.98357768241998 -0.000217071559319444 2.92524005638845e-05 183.42447182095 -1.1845833228394e-12 1.59633560274446e-13 1.00096747363923e-06
5 5 11.0000883351024 0.179007130866151 -0.031905311801981 0.0686605562786585 -0.108595734923746 0.144147649206401 -0.983579392316259 -0.000297387832374197 0.000223704965440484 183.424536438014 -1.62287803971198e-12 1.22078254816126e-12 1.00096782626164e-06
5 5 12.0001152502931 0.077877174846354 -0.152282651212164 0.0676611689663168 -0.172796853972776 -0.0520915900472324 -0.983579032355248 0.000122083204843995 0.000877837206004891 183.425834935353 6.66221447493429e-13 4.79045397627458e-12 1.00097491230413e-06
5 5 13.0000925546451 -0.0454219902310221 -0.182908683055184 0.0360472423896672 -0.0124558983627066 -0.18004818571135 -0.983578924532459 -7.72196778912016e-05 0.000296697098453896 183.425958160538 -4.21396257088945e-13 1.61910862893959e-12 1.00097558475748e-06
5 5 14.0000325256864 -0.192350317726302 -0.0786960052189002 0.0875336977835128 0.163467342435078 -0.0765478107369312 -0.983574531988356 -0.00039259409945403 0.0007154763334936 183.4245567524 -2.14242908805056e-12 3.9044328757856e-12 1.00096793711947e-06
5 5 15.0000363631888 0.180438758018268 -0.117154704079711 0.113742640124329 0.128848939331475 0.126395531316554 -0.983576189130723 -0.00032367510016892 0.00127659793148553 183.424892086443 -1.76633054510943e-12 6.96653501932425e-12 1.00096976707414e-06
5 5 16.0000431430212 0.134962817970437 0.116268747686832 0.101283614077389 -0.0734586476908048 0.164875880540794 -0.983574994804495 7.92190141368529e-05 0.00117137209312033 183.425350347013 4.32306854448154e-13 6.39230607078862e-12 1.00097226785237e-06
5 5 17.0000684638286 -0.224060287648446 0.0754554809075332 0.0577732970409027 -0.180116456464533 -0.0118671779632319 -0.983573704146118 -0.000215850238783719 0.000649677828232374 183.424032701385 -1.17791844279692e-12 3.54536321109073e-12 1.00096507731556e-06
5 5 18.0000882083923 0.186543910770926 -0.0785627165097192 0.0728477488578071 -0.0513955120004105 -0.173036802161655 -0.983573467370075 -0.000259249133207033 0.000569689693528472 183.424556051468 -1.41475097262608e-12 3.10885918118416e-12 1.00096793329441e-06
5 5 19.0001170213367 -0.089653222254071 0.0513319652521437 0.117733980155853 0.144698235793549 -0.107931058123558 -0.983571708876115 0.00027352833425738 0.000723594865138898 183.425163587204 1.4926741398037e-12 3.94873659396964e-12 1.00097124868359e-06
5 5 20 -0.206681228001705 0.00516817481553662 0.102850606142374 0.153853707166621 0.0944041712729059 -0.98357352977258 -0.000523382300642003 3.50074781463855e-05 183.424174700332 -2.85615465614032e-12 1.9103965032769e-13 1.0009658522194e-06
5 6 0 1.92009257454464 -0.00902647858354584 0.236161165819383 -0.0918469328783012 -0.00514290521114781 -0.995759856314181 424.065755720538 23.7452674424554 4597.51504760163 2.31417337036057e-06 1.29580530486485e-07 2.50891441939566e-05
5 6 1.00004666758643 1.40686494017187 -0.010913151619248 0.187242437956785 0.110476347892313 0.0704088663063369 -0.9913816459846 -27.7902870113096 0.827243523579304 367.743858650033 -1.51654646216309e-07 4.51435869849388e-09 2.00681859669513e-06
5 6 2.00004123461158 0.0715291448835803 0.0384913733243608 0.0845395144584737 -0.138669323721146 0.0227603712535487 -0.99007716064853 0.000207120258454192 0.0004044672978032 183.425551010354 1.13027798182113e-12 2.20722243451626e-12 1.00097336289424e-06
5 6 3.00001296927133 1.33959644825078 0.0208352478088657 0.236023009379782 -0.252407836807155 -0.0404453154705824 -0.966775289388886 15.5274644614339 -0.629460166960099 323.395285349403 8.47350777117472e-08 -3.43503321461725e-09 1.76480356491917e-06
5 6 4.00001310499319 -0.0980661892303517 0.0658987366159896 0.0931390914010875 -0.188829490088977 -0.139986692813224 -0.971981043683457 0.000175862925855607 0.000708083015942844 183.425497281809 9.59703287463357e-13 3.86408673043165e-12 1.00097306969168e-06
5 6 5.00007333922197 -0.148670046901001 0.0635093642093377 0.0913648527920909 0.0674809865339348 -0.225164863550557 -0.971981018551615 1.88068818735072e-05 0.00062649605983769 183.425047254009 1.0263121849298e-13 3.41885775675039e-12 1.00097061384058e-06
5 6 6.00005530002395 -0.202285842474761 0.111251598315042 0.089655702657334 0.234474410422155 -0.0164122839581556 -0.971983738296107 -0.000504859234626102 0.000914302346107536 183.424405327937 -2.75507225181804e-12 4.98944824777051e-12 1.00096711077956e-06
5 6 7.00007747665818 0.0082538636189967 0.0119588400111774 0.0359835025146668 0.0965454794213122 0.214289958785377 -0.971987028545277 2.07363878543183e-05 6.72707829285492e-05 183.426180760961 1.13160744356361e-13 3.67104045413359e-13 1.00097679951242e-06
5 6 8.00000345889557 -0.0128454529755266 -0.222745213167481 0.0484109947586046 -0.164629911048893 0.167743993520895 -0.971987111382257 -1.60312550393011e-06 0.000654770222425635 183.425854893359 -8.74843174681565e-15 3.57315296508886e-12 1.00097502121716e-06
5 6 9.00006783841681 -0.208280041032479 -0.128042077154272 0.0591544004325673 -0.21366792153909 -0.0979042455274064 -0.971988054275921 -0.000526360473775017 0.000583445873343497 183.424333250786 -2.87240687371241e-12 3.18392816436598e-12 1.00096671744663e-06
5 6 10.0001074734837 0.193262875589422 0.111858727770001 0.0395098657220759 0.0185500988686142 -0.234289681666149 -0.97198983457325 -0.000149737015031147 0.000305644855950212 183.424416734009 -8.17131324722747e-13 1.66793752364417e-12 1.00096717302374e-06
5 6 11.0000718433221 -0.0824732480508562 0.0570423025004077 0.0979214155999679 0.225550559099102 -0.0661167603329664 -0.971985349110138 0.000161776715915358 0.000659590829949945 183.425461486272 8.82833293838302e-13 3.59945954929769e-12 1.0009728743515e-06
5 6 12.0000930924555 -0.16991996731169 -0.022011078666936 0.0771362672430728 0.140172050186856 0.1886713926008 -0.971985031534353 -0.000154190872133957 0.000136149851272541 183.424683032128 -8.41436511758639e-13 7.42984681006145e-13 1.00096862624181e-06
5 6 13.0000243464648 -0.233055216090017 -0.0595300824701037 0.0409786667791955 -0.125098737211522 0.198998851592923 -0.971982387985074 -0.000821263996474419 0.000212220066460256 183.42343849095 -4.48172776272844e-12 1.15810819386409e-12 1.00096183464401e-06
5 6 14.0001044111342 0.0245628269976255 -0.115126874277034 0.0823295564743126 -0.229487391570362 -0.0509131233689197 -0.971979110111732 6.23107061841092e-05 0.00101665455539835 183.425893375786 3.40036362226193e-13 5.54799548716833e-12 1.00097523121998e-06
5 6 15.0001190213755 -0.0973963897701733 -0.137332019447984 0.0774100399363377 -0.0320966187776432 -0.232862376335786 -0.971979897034694 8.40020094335049e-05 0.00102057479124287 183.425707945418 4.58408184649514e-13 5.5693886442539e-12 1.00097421930611e-06
5 6 16.0000934087175 -0.05779104775991 -0.157938821691699 0.0537395925763064 0.206324764807917 -0.112630727522156 -0.971979634615911 3.40660234182584e-05 0.00077765068025226 183.426018312136 1.85902028631544e-13 4.24372510969333e-12 1.00097591301136e-06
