jobnumber particle tstart xstart ystart zstart vxstart vystart vzstart polstart Sxstart Systart Szstart Hstart Estart Bstart Ustart solidstart tend xend yend zend vxend vyend vzend polend Sxend Syend Szend Hend Eend Bend Uend solidend stopID Nspinflip spinflipprob Nhit Nstep trajlength Hmax wL
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 1 0 0 0 2 1 0 0 0
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 1 1.00980955853678 -0.030776622896196 0.232033205562594 2.07256115771666 -1.34145040473175 2.93498465093158 -1 0.039851418598651 -0.126508965382826 -0.991164641236996 1.0067304470548e-07 7.68851893726017e-08 1.00917920564148e-06 0 1 0 0 0 66 330 3.87903909059935 1.00673074636064e-07 1644.11719236865
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 2 1.45814372311519 -0.000513639311629047 0.231082669096221 -0.7239052073764 -2.42736682714559 -2.88299255643642 -1 0.0355436161513269 0.227956509798621 -0.973022343447044 1.00673053930218e-07 7.69827295515843e-08 2.37683511186697e-06 0 1 0 0 0 120 629 7.75729107877355 1.00673074636064e-07 1071.08132044454
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 3 0.734246956172984 -0.0226606168496881 0.206373042239136 -0.723894381780347 0.974996107853123 -3.70645065091003 -1 -0.35791816980281 0.106866797984174 -0.927617416302603 1.00673058828092e-07 7.95158686978768e-08 9.99536668252475e-07 0 1 0 0 0 178 801 11.6365516511295 1.00673074636064e-07 794.933845376719
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 4 1.77209516208142 -0.0188522484015313 0.24243292355264 -0.735099212658046 3.42786041886308 1.48817637686912 -1 -0.402405587717076 0.421752912139413 -0.812523368026266 1.00673046159885e-07 7.58195689345588e-08 1.01532319073948e-05 0 1 0 0 0 247 1004 15.5159249166532 1.00673074636064e-07 894.629757193193
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 5 1.11218493572849 0.000523471305427319 0.181594829407036 -0.174386785426013 3.38936409435399 2.04455313565236 -1 -0.517321597079389 -0.332025296263844 -0.788756975839317 1.00673038565375e-07 8.20561059250567e-08 1.14517987690266e-06 0 1 0 0 0 329 1346 19.3927410345866 1.00673074636064e-07 992.600829049537
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 6 0.212648604065679 0.00571921031083784 0.196211494359378 -2.17689001368572 -1.80420057623947 -2.72354986623295 -1 0.257628357943749 0.601870744167483 -0.755896312656917 1.00673034299587e-07 8.05576005369409e-08 1.00096701149136e-06 0 1 0 0 0 407 1517 23.2712038637071 1.00673074636064e-07 865.15399042883
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 7 0.0728113503875517 0.110458227288211 0.125913150052755 -0.933341630120859 0.527628258905704 3.95486764312105 -1 0.501382377015253 0.420995186276173 -0.755896000827337 1.00673034359263e-07 8.77645480633981e-08 1.00097286622494e-06 0 1 0 0 0 447 1557 27.4415636181683 1.00673074636064e-07 768.337135342687
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 8 0.239396765814032 -0.0028063358945314 0.0972733242005986 0.944983647209004 0.506482067344929 -4.02525778002315 -1 0.0132486812567447 -0.654559663207009 -0.755894250928928 1.00673037624555e-07 9.0700690470426e-08 1.00096195855723e-06 0 1 0 0 0 492 1602 31.6454354664971 1.00673074636064e-07 694.027135351626
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 9 0.00171822586567934 0.151771066939059 0.074129250457147 0.42644686251851 0.768267217703343 -4.12723384287239 -1 0.139160993332493 -0.639750289953628 -0.755879476639656 1.00673040774994e-07 9.30734112905499e-08 1.00097556813835e-06 0 1 0 0 0 536 1646 35.8498786458879 1.00673074636064e-07 637.52554338097
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 10 -0.0981093133045389 -0.200316711557054 0.0688583456789405 -1.24192490569135 -3.72773952742131 1.57197658056701 -1 -0.10757785506978 -0.645807472783067 -0.755883398341419 1.00673037381364e-07 9.36137781461247e-08 1.00097428984788e-06 0 1 0 0 0 562 1672 40.0504858302189 1.00673074636064e-07 592.410894683387
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 11 -0.0840388645213289 0.0857676512024529 0.0619333656822682 -0.471835141786079 2.04211183053851 3.69492921529033 -1 -0.291326685603615 0.586313498676538 -0.755887056471514 1.00673034766509e-07 9.43237206592822e-08 1.00097565594248e-06 0 1 0 0 0 588 1698 44.2551105414573 1.00673074636064e-07 554.684999920195
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 12 -0.0319799518445094 0.0365981159227924 0.0551852203703509 0.285007659215793 -4.24886962667429 0.208761730359442 -1 -0.307114185822461 0.578202586339399 -0.755885338237123 1.00673032134416e-07 9.50155341608266e-08 1.00097576203297e-06 0 1 0 0 0 629 1740 48.4628024102905 1.00673074636064e-07 524.885497900929
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 13 -0.170238331457604 0.113661135873947 0.0532670415833028 3.20903655321873 -2.79932257328909 0.284961562735834 -1 -0.401555448534607 -0.517104105771092 -0.755881316089836 1.00673031168327e-07 9.52121838251255e-08 1.00096955391989e-06 0 1 0 0 0 645 1759 52.7407383406681 1.00673074636064e-07 497.586442828178
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 14 0.0909757675370421 -0.000728958305449845 0.102863121127632 0.760618762124642 -1.77455515705487 3.67627474639906 -1 -0.557789440289921 -0.342801803708492 -0.755882174726002 1.0067303191678e-07 9.01276218667986e-08 1.00097119485989e-06 0 1 0 0 0 673 1788 56.9843667497463 1.00673074636064e-07 475.308875907739
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 15 0.214533401321808 -0.0609494612149693 0.0688982277294999 -3.91997435481888 -0.526976288584293 1.50493957822328 -1 0.445535329707143 0.479731870912843 -0.755880678632999 1.00673029428315e-07 9.36096815066712e-08 1.00096452791474e-06 0 1 0 0 0 711 1826 61.1875270440515 1.00673074636064e-07 455.607639235545
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 16 -0.0637998864397417 -0.0570901835698176 0.113432035834398 -3.20348623079809 2.31982303643418 1.17957116589123 -1 0.499066331435451 -0.423771306874316 -0.755877420316287 1.00673029113829e-07 8.90440997602644e-08 1.00097181351958e-06 0 1 0 0 0 733 1848 65.3833745541828 1.00673074636064e-07 439.376215393674
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 17 -0.132572684468679 0.142307302472305 0.0647387065871898 -3.7938180095441 -1.71537485470671 0.809173496344726 -1 -0.0634609130806562 -0.651626261785048 -0.755880893813806 1.00673027899437e-07 9.40361117904805e-08 1.00097241874532e-06 0 1 0 0 0 748 1867 69.5756817387855 1.00673074636064e-07 423.952739448562
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 18 -0.0926558438574531 0.199072646735773 0.0974716866811705 -4.09951994052322 0.72766904387851 0.112959449077752 -1 0.308908313416348 -0.577263736689099 -0.755871834574846 1.00673027098975e-07 9.06803439335887e-08 1.00097507911763e-06 0 1 0 0 0 764 1883 73.7891290002914 1.00673074636064e-07 411.042196932741
0 1 0 1.92505269141546 0.0295657041584006 0.210682834363768 -0.245225346957698 3.78251051478595 -0.872160352734169 -1 0.0141005366735893 0.00750622148427479 -0.999872407612364 1.00673072431652e-07 7.90755850710704e-08 2.6539874654431e-05 0 4 19 0.225744847225552 0.0367296561982771 0.101903863493009 0.287514546779255 -3.80992013766261 -1.63194374157285 -1 -0.504061393673114 -0.417858615140541 -0.755854673320249 1.00673028363484e-07 9.02259608764738e-08 1.00096464069337e-06 0 1 0 0 0 800 1919 77.9872688186781 1.00673074636064e-07 398.399099970788
0 2 0 1.91958617589338 -0.0179366288897705 0.203352098288802 4.64989732098301 0.621107615897853 2.48907166875092 -1 0.0462541554784929 0.0144691270138009 -0.998824908311977 1.68263114283992e-07 1.47417071111258e-07 2.49011243354335e-05 0 4 0 1.91958617589338 -0.0179366288897705 0.203352098288802 4.64989732098301 0.621107615897853 2.48907166875092 -1 0.0462541554784929 0.0144691270138009 -0.998824908311977 1.68263114283992e-07 1.47417071111258e-07 2.49011243354335e-05 0 1 0 0 0 1 1 0 0 0
0 2 0 1.91958617589338 -0.0179366288897705 0.203352098288802 4.64989732098301 0.621107615897853 2.48907166875092 -1 0.0462541554784929 0.0144691270138009 -0.998824908311977 1.68263114283992e-07 1.47417071111258e-07 2.49011243354335e-05 0 4 1 0.0648343973497996 -0.024120788133461 0.0683546663359919 2.54891484719158 1.18364003658649 -4.79085550068187 -1 -0.00195859507099178 -0.110383668757927 -0.993887121137512 1.68263115036574e-07 1.61255492729615e-07 1.00097397463741e-06 0 1 0 0 0 58 99 5.41944914866654 1.68263116547477e-07 507.803615648615
0 2 0 1.91958617589338 -0.0179366288897705 0.203352098288802 4.64989732098301 0.621107615897853 2.48907166875092 -1 0.0462541554784929 0.0144691270138009 -0.998824908311977 1.68263114283992e-07 1.47417071111258e-07 2.49011243354335e-05 0 4 2 0.0289250909590795 0.114368377131449 0.126291021262602 -3.59817865630269 -4.00990869033573 -0.829268669440155 -1 0.00173503636134218 0.110365236037638 -0.993889583553826 1.68263114622885e-07 1.55315889179094e-07 1.0009727243003e-06 0 1 0 0 0 99 140 10.9471015157186 1.68263116547477e-07 343.7360734824
