jobnumber particle t x y z Sx Sy Sz Wx Wy Wz Bx By Bz
4 1 0 1.92003973334456 0.0112236024237818 0.202441824604638 0.0511004579615223 0.00748614747160292 -0.998665459897435 -234.326438819525 -34.3285040384454 4579.48382705371 -1.27874509406256e-06 -1.87334414105433e-07 2.49907458444926e-05
4 1 1.00003573139954 1.3335629940256 0.000410194351094903 0.227508802944272 0.22663322292959 -0.0715847954935299 -0.971345972974523 9.60820001329275 -0.00229299992025081 316.880321336584 5.24330019764982e-08 -1.25131522225211e-11 1.7292506912812e-06
4 1 2.00000279362137 1.75878607515409 0.0165372188881462 0.211721193214689 0.0555642012503837 0.151977415179752 -0.986820897971433 -31.2854715745684 -0.367633368715006 1660.69498153616 -1.70728251975976e-07 -2.0062156409929e-09 9.06259477620983e-06
4 1 3.0000737929245 0.0317407810152583 -0.0210331493997269 0.185554138346705 0.14139755438115 -0.442839300440124 -0.885381321931514 0.0003618808537393 0.000596432303077577 183.423134369491 1.97482353551424e-12 3.25479653662274e-12 1.00096017501983e-06
4 1 4.00005405766404 -0.000401921709775802 0.0683720939636663 0.10380829656865 0.463749717899468 -0.0392745936325589 -0.885095308436236 3.69784720146629e-08 0.000861819136592787 183.425449660529 2.0179559882184e-16 4.7030416134783e-12 1.00097280981713e-06
4 1 5.00009327010727 0.218162924338018 0.0208189809786032 0.241141420361131 0.196766860083217 0.421781658996579 -0.885089280484297 0.00046467564156571 0.000728533886032136 183.424720929812 2.5357859744049e-12 3.97568937296957e-12 1.00096883305363e-06
4 1 6.00006927854331 1.08673284839599 -0.011460911243847 0.242160183899128 0.0861622799020722 -0.402841007023052 -0.911205346630322 20.9367025981899 0.0812988713804042 195.914574778327 1.14253883890167e-07 4.43656863707962e-10 1.06912733627164e-06
4 1 7.00006803600338 0.0427427707714312 -0.0166185644234658 0.0654698573089711 0.410833195676839 0.158879933350771 -0.897760130104027 8.05365967465916e-05 0.000128738695181829 183.425838007309 4.39497047370186e-13 7.02541188731438e-13 1.00097492906813e-06
4 1 8.00002935662791 -0.199291288576118 0.140536564208227 0.0650021195619195 -0.00204913875024668 0.440476999484509 -0.8977615568733 -0.000400207153254139 0.000654750768603844 183.424472348148 -2.18397435820795e-12 3.5730468034372e-12 1.00096747651621e-06
4 1 9.00005743582192 0.0157528737730625 0.0160924356715216 0.0638368635994001 -0.414057346371213 0.150255650356037 -0.897763750908098 3.4079935538844e-05 0.00016071930674278 183.425875939421 1.85977948515466e-13 8.7706289590944e-13 1.00097513606782e-06
4 1 10.0000952404985 -0.14835194429892 0.092105242772676 0.0619724888770908 -0.283365145930423 -0.337237007398099 -0.897761323434017 -6.25172859472966e-05 0.000452608174111285 183.425016923032 -3.41163690721301e-13 2.46993248006837e-12 1.00097044832111e-06
4 1 11.0000734347394 0.103691176776071 -0.057226143187055 0.0443807353872718 0.215086134282875 -0.384407915902437 -0.897757488368507 -7.72172309850542e-06 0.000312120485030062 183.425712130074 -4.21382903145086e-14 1.70327574210726e-12 1.00097424214224e-06
4 1 12.000081484132 -0.0902344905651675 0.131947088376349 0.101109380852651 0.435308476553775 0.0674842602939824 -0.897748519182619 0.000119256089436716 0.00132750058697408 183.425680655442 6.50793568474309e-13 7.24431639675082e-12 1.00097407038172e-06
4 1 13.0000487513385 -0.12144658542284 -0.107928505552478 0.0868923153838816 0.0917834866659847 0.430851997734167 -0.897742917775346 8.64572099947957e-05 0.000998712932286843 183.425452820918 4.71806483551436e-13 5.45008608061503e-12 1.00097282706372e-06
4 1 14.0000182883323 -0.203876666011584 0.0164854946032286 0.12794292613851 -0.370109970786312 0.23893858219332 -0.897734349463217 -0.000477046953624436 0.00023851891708061 183.424228894876 -2.60329758208494e-12 1.30162390810478e-12 1.00096614796498e-06
4 1 15.0000396919532 0.124351457900687 0.103061657842721 0.0873688519807004 -0.352424622189316 -0.264355797511599 -0.897726515531643 7.51907085310143e-05 0.000951161744393186 183.425417203753 4.10323948765395e-13 5.1905940295131e-12 1.00097263269694e-06
4 1 16.0000579150202 -0.0035317909018837 0.198164794449716 0.0961234050354084 0.125535892707846 -0.422295684310446 -0.897723283254241 1.01904330243475e-07 0.00130228900607893 183.425993102762 5.56103041929081e-16 7.1067340329722e-12 1.00097577544104e-06
4 1 17.0000598054974 -0.0285733184824319 -0.115406997825641 0.0831717956109169 0.439524195109308 -0.0301838336821217 -0.897723463371878 7.27954073223008e-05 0.00101301824915632 183.425887400849 3.97252527095808e-13 5.52815176480216e-12 1.0009751986141e-06
4 1 18.0000408374078 -0.0503122502936856 0.0245196656987458 0.0666958779623605 0.183548168595598 0.400486940312201 -0.897730627184002 0.000132431971098856 0.000213054659829603 183.425794415872 7.22695800732235e-13 1.16266266151501e-12 1.00097469118487e-06
4 1 19.0000152519251 0.0454354547205713 -0.176505514994929 0.0657201326041666 -0.309461490891518 0.313544954965216 -0.897732223638299 1.38732276508484e-06 0.00101934265055299 183.42602079595 7.57077259941053e-15 5.56266471732849e-12 1.0009759265658e-06
4 1 20 -0.159677624175091 -0.083322567911793 0.0679232468252096 -0.402501816003117 -0.178983499342573 -0.897751186863509 -6.29257582299704e-06 0.000561701902619629 183.424923331286 -3.43392769654947e-14 3.06526892958179e-12 1.00096993758068e-06
4 2 0 1.92258676360276 -0.0152808139447319 0.245321190939742 -0.127265428548197 0.0312316550340523 -0.991376868007458 609.289005962028 -149.52296367776 4746.26167791716 3.32495697525737e-06 -8.15963222997179e-07 2.59008708805931e-05
4 2 1.00009915034187 0.114541511360791 -0.0133031710490583 0.244179570869102 0.0437467508450081 0.122259277444497 -0.991533605505389 0.00196911940505985 0.000592032547495366 183.421510016484 1.07457007051488e-11 3.23078658742109e-12 1.00095131074719e-06
4 2 2.00001053240481 -0.174261325552558 -0.00957477694134494 0.0843989568529761 -0.0977652320958186 0.0854447543147077 -0.991534746399186 -9.34067562428491e-05 7.17527464291467e-05 183.424524138576 -5.09730920286175e-13 3.91562612241659e-13 1.00096775914225e-06
4 2 3.00011132315178 0.106616692375714 -0.0445134591498993 0.0696840547903274 -0.113100082198882 -0.0637621240353679 -0.991535558058808 0.000142621617101987 0.000418874029043775 183.425539553579 7.7830181726077e-13 2.28584154801094e-12 1.00097330037337e-06
4 2 4.00008218303841 0.097837197367125 -0.0762690424017563 0.0916557469644306 0.0194442638983538 -0.128394626998373 -0.991532521047791 0.000148039954962303 0.000839931083763003 183.425530108808 8.07870281646963e-13 4.5835961068849e-12 1.00097324883222e-06
4 2 5.00003360853949 0.212431992590115 -0.0537959771235028 0.122746545009012 0.126826761697812 -0.0278964190234306 -0.991532532116387 -0.00072176056797467 0.000704835454526083 183.424226164065 -3.93872663299985e-12 3.84636443141394e-12 1.00096613306265e-06
4 2 6.00012031698153 0.0733245370157704 0.171427162354539 0.0773909738800806 0.0688127661908111 0.110139124248874 -0.991531228165437 5.28686004043022e-06 0.00107307770418448 183.425854938861 2.88509755364478e-14 5.85590280238964e-12 1.00097502146546e-06
